obs;block;trial;theta;resp;rt;cond;delta;error;study;experiment;stimulus
8;4;33;9;7.47033129442555;1.74946815610974;2;-48;-1.52966870557445;Fritsche et al. (2020);Experiment 1;Orientation
8;4;34;128;133.228703084809;2.63289185200892;1;61;5.2287030848089;Fritsche et al. (2020);Experiment 1;Orientation
8;4;35;8;28.5155097593672;1.98284019448829;2;-60;20.5155097593672;Fritsche et al. (2020);Experiment 1;Orientation
8;4;36;88;72.2072072162157;1.83284430880394;2;-80;-15.7927927837843;Fritsche et al. (2020);Experiment 1;Orientation
8;4;37;29;13.6954544415024;1.1328741147363;2;59;-15.3045455584976;Fritsche et al. (2020);Experiment 1;Orientation
8;4;38;130;124.412622022628;1.73287850334009;2;79;-5.58737797737228;Fritsche et al. (2020);Experiment 1;Orientation
8;4;39;139;128.182820859285;1.14946669324218;1;-9;-10.817179140715;Fritsche et al. (2020);Experiment 1;Orientation
8;4;40;133;44.6661323139327;1.33283644588937;1;6;-88.3338676860673;Fritsche et al. (2020);Experiment 1;Orientation
8;4;41;97;115.274649481533;2.29953462516778;2;36;18.2746494815326;Fritsche et al. (2020);Experiment 1;Orientation
8;4;42;49;40.7009523455865;1.19949128770759;2;48;-8.29904765441351;Fritsche et al. (2020);Experiment 1;Orientation
8;4;43;168;152.716483186572;1.63294158951567;1;61;-15.2835168134276;Fritsche et al. (2020);Experiment 1;Orientation
8;4;44;29;16.0920021521078;1.28286597753413;1;-41;-12.9079978478922;Fritsche et al. (2020);Experiment 1;Orientation
8;4;45;2;14.3069692720009;2.06621086142832;2;27;12.3069692720009;Fritsche et al. (2020);Experiment 1;Orientation
8;4;46;65;71.8799254869771;1.38292906370953;2;-63;6.87992548697711;Fritsche et al. (2020);Experiment 1;Orientation
8;4;47;87;72.1929306976787;1.99952091078148;2;-22;-14.8070693023213;Fritsche et al. (2020);Experiment 1;Orientation
8;4;48;98;109.722258251298;1.13284156592681;1;-11;11.7222582512983;Fritsche et al. (2020);Experiment 1;Orientation
8;4;49;65;74.1948785881538;1.082893772023;2;33;9.19487858815378;Fritsche et al. (2020);Experiment 1;Orientation
8;4;50;51;60.3413975246391;2.09951963077219;2;14;9.34139752463909;Fritsche et al. (2020);Experiment 1;Orientation
8;4;51;74;64.3660286753138;2.2828495202707;1;-23;-9.63397132468623;Fritsche et al. (2020);Experiment 1;Orientation
8;4;52;134;139.019879876598;1.38283214871535;2;-60;5.01987987659788;Fritsche et al. (2020);Experiment 1;Orientation
8;4;53;68;75.0230522326683;1.43289112057528;2;66;7.02305223266831;Fritsche et al. (2020);Experiment 1;Orientation
8;4;54;2;1.14260057207804;1.59953919662985;2;66;-0.857399427921962;Fritsche et al. (2020);Experiment 1;Orientation
8;4;55;8;21.1612400980355;2.63284833169064;2;-6;13.1612400980355;Fritsche et al. (2020);Experiment 1;Orientation
8;4;56;94;106.142315175088;2.43288563482065;1;-86;12.1423151750881;Fritsche et al. (2020);Experiment 1;Orientation
8;4;57;103;104.273763111696;1.18281934862171;1;-9;1.27376311169566;Fritsche et al. (2020);Experiment 1;Orientation
8;4;58;11;28.8851206454092;2.14948095620321;1;-88;17.8851206454092;Fritsche et al. (2020);Experiment 1;Orientation
8;4;59;29;27.1411034181055;1.73282584009758;1;-18;-1.85889658189452;Fritsche et al. (2020);Experiment 1;Orientation
8;4;60;173;168.472668701076;2.26620537567351;1;36;-4.52733129892448;Fritsche et al. (2020);Experiment 1;Orientation
8;4;61;94;109.344757619626;1.19951542502713;2;79;15.3447576196263;Fritsche et al. (2020);Experiment 1;Orientation
8;4;62;29;31.2041759680572;1.21617200400124;1;65;2.20417596805716;Fritsche et al. (2020);Experiment 1;Orientation
8;4;63;171;142.159497806955;1.41622320437546;1;38;-28.8405021930447;Fritsche et al. (2020);Experiment 1;Orientation
8;4;64;13;22.0216870849022;1.63285381744527;1;-22;9.02168708490223;Fritsche et al. (2020);Experiment 1;Orientation
8;4;65;67;46.3134722026838;2.04959597418792;1;-54;-20.6865277973162;Fritsche et al. (2020);Experiment 1;Orientation
8;4;66;89;85.9408056274235;1.54951899076741;1;-22;-3.05919437257653;Fritsche et al. (2020);Experiment 1;Orientation
8;4;67;59;71.2987844092569;1.11616816397282;1;30;12.2987844092569;Fritsche et al. (2020);Experiment 1;Orientation
8;4;68;89;95.0011663617162;2.24950747068306;2;-30;6.00116636171617;Fritsche et al. (2020);Experiment 1;Orientation
8;4;69;140;145.763345515464;1.79959588275824;1;-51;5.76334551546373;Fritsche et al. (2020);Experiment 1;Orientation
8;4;70;151;154.383999176899;2.76617995834476;2;-11;3.38399917689864;Fritsche et al. (2020);Experiment 1;Orientation
8;4;71;53;63.3835877435576;1.14953910520035;2;-82;10.3835877435576;Fritsche et al. (2020);Experiment 1;Orientation
8;4;72;149;135.859341289601;1.86613625516793;2;84;-13.1406587103988;Fritsche et al. (2020);Experiment 1;Orientation
8;4;73;111;100.593965754495;1.19949384772644;2;38;-10.4060342455053;Fritsche et al. (2020);Experiment 1;Orientation
8;4;74;47;63.37525877705;1.28284878883687;1;64;16.37525877705;Fritsche et al. (2020);Experiment 1;Orientation
8;4;75;160;132.736157760065;1.6328838062359;2;67;-27.2638422399353;Fritsche et al. (2020);Experiment 1;Orientation
8;4;76;100;109.400769708624;1.5495442252377;2;60;9.40076970862418;Fritsche et al. (2020);Experiment 1;Orientation
8;4;77;43;48.2499304513412;1.26618818697671;1;57;5.24993045134125;Fritsche et al. (2020);Experiment 1;Orientation
8;4;78;136;143.159450534903;2.1328620460763;1;87;7.15945053490347;Fritsche et al. (2020);Experiment 1;Orientation
8;4;79;178;176.508329968815;2.49950463637697;2;-42;-1.49167003118515;Fritsche et al. (2020);Experiment 1;Orientation
8;4;80;111;118.462693202139;1.91620656425357;1;67;7.46269320213904;Fritsche et al. (2020);Experiment 1;Orientation
8;4;81;93;93.0865888564588;1.43286588610499;1;18;0.0865888564587891;Fritsche et al. (2020);Experiment 1;Orientation
8;4;82;1;175.203535757055;1.6661677068264;1;-88;-5.79646424294501;Fritsche et al. (2020);Experiment 1;Orientation
8;5;1;1;4.44291219271422;2.88256718677712;1;0;3.44291219271422;Fritsche et al. (2020);Experiment 1;Orientation
8;5;2;30;31.5038824458428;2.06621890720135;1;-29;1.50388244584277;Fritsche et al. (2020);Experiment 1;Orientation
8;5;3;79;69.063345227252;1.63288782912241;2;-49;-9.936654772748;Fritsche et al. (2020);Experiment 1;Orientation
8;5;4;20;25.3566168291116;1.51619193557508;2;59;5.35661682911164;Fritsche et al. (2020);Experiment 1;Orientation
8;5;5;132;132.297896236427;1.94950582495721;1;68;0.297896236426965;Fritsche et al. (2020);Experiment 1;Orientation
8;5;6;11;32.8767396304253;2.1162665418351;2;-59;21.8767396304253;Fritsche et al. (2020);Experiment 1;Orientation
8;5;7;114;110.634916756721;1.58283324586637;2;77;-3.36508324327949;Fritsche et al. (2020);Experiment 1;Orientation
8;5;8;175;158.169057450594;2.03285418316227;1;-61;-16.8309425494064;Fritsche et al. (2020);Experiment 1;Orientation
8;5;9;17;34.3272366616252;1.26616258678951;1;-22;17.3272366616252;Fritsche et al. (2020);Experiment 1;Orientation
8;5;10;171;158.23208964171;1.49949220200006;2;26;-12.7679103582901;Fritsche et al. (2020);Experiment 1;Orientation
8;5;11;78;77.4844184448956;1.44956196251042;2;-87;-0.51558155510439;Fritsche et al. (2020);Experiment 1;Orientation
8;5;12;152;138.812511402005;1.81617968405726;2;-74;-13.1874885979946;Fritsche et al. (2020);Experiment 1;Orientation
8;5;13;90;98.3161212205965;3.41619284986746;2;62;8.31612122059654;Fritsche et al. (2020);Experiment 1;Orientation
8;5;14;138;145.126855554271;1.29956717397727;1;-48;7.12685555427083;Fritsche et al. (2020);Experiment 1;Orientation
8;5;15;96;93.1760324888579;2.69951670503679;1;42;-2.82396751114209;Fritsche et al. (2020);Experiment 1;Orientation
8;5;16;155;137.066400185991;1.86619842705113;1;-59;-17.9335998140089;Fritsche et al. (2020);Experiment 1;Orientation
8;5;17;12;44.7051244563304;2.44955172243544;2;-37;32.7051244563304;Fritsche et al. (2020);Experiment 1;Orientation
8;5;18;126;126.181597636202;2.13289569203698;1;66;0.181597636202454;Fritsche et al. (2020);Experiment 1;Orientation
8;5;19;11;22.8541426753739;1.74954971099214;1;-65;11.8541426753739;Fritsche et al. (2020);Experiment 1;Orientation
8;5;20;83;80.0662939815695;2.53284741739799;1;-72;-2.9337060184305;Fritsche et al. (2020);Experiment 1;Orientation
8;5;21;41;58.0612034913131;2.04952612224815;2;42;17.0612034913131;Fritsche et al. (2020);Experiment 1;Orientation
8;5;22;164;155.149237986213;2.86624341023753;1;57;-8.85076201378655;Fritsche et al. (2020);Experiment 1;Orientation
8;5;23;178;13.0353143670923;2.01622137579079;2;-14;15.0353143670923;Fritsche et al. (2020);Experiment 1;Orientation
8;5;24;121;128.486909134753;1.24951039641928;2;57;7.48690913475309;Fritsche et al. (2020);Experiment 1;Orientation
8;5;25;107;112.005620128708;2.36618398123119;2;14;5.00562012870833;Fritsche et al. (2020);Experiment 1;Orientation
8;5;26;168;140.569726883287;2.11619595846196;2;-61;-27.4302731167129;Fritsche et al. (2020);Experiment 1;Orientation
8;5;27;16;26.7549301043073;1.88290108636238;1;-28;10.7549301043073;Fritsche et al. (2020);Experiment 1;Orientation
8;5;28;101;104.44135943967;1.88299690420627;2;-85;3.44135943966981;Fritsche et al. (2020);Experiment 1;Orientation
8;5;29;131;124.543251615089;1.18280764567908;1;-30;-6.4567483849107;Fritsche et al. (2020);Experiment 1;Orientation
8;5;30;130;122.225681612664;1.61620528424464;2;1;-7.77431838733574;Fritsche et al. (2020);Experiment 1;Orientation
8;5;31;115;111.084641064742;1.53282474294656;1;15;-3.91535893525781;Fritsche et al. (2020);Experiment 1;Orientation
8;5;32;25;35.736020332297;1.1994964077453;2;90;10.736020332297;Fritsche et al. (2020);Experiment 1;Orientation
8;5;33;102;104.151345205989;1.23290428638575;1;-77;2.1513452059888;Fritsche et al. (2020);Experiment 1;Orientation
8;5;34;170;138.930288891866;2.04956305966107;1;-68;-31.0697111081345;Fritsche et al. (2020);Experiment 1;Orientation
8;5;35;90;97.9418597831274;1.9161999813482;2;80;7.9418597831274;Fritsche et al. (2020);Experiment 1;Orientation
8;5;36;87;83.2637914199156;2.24959158558431;2;3;-3.73620858008437;Fritsche et al. (2020);Experiment 1;Orientation
8;5;37;157;146.169767773261;2.03293244659153;1;-70;-10.8302322267394;Fritsche et al. (2020);Experiment 1;Orientation
8;5;38;140;135.646551067168;1.2828385487619;1;17;-4.35344893283184;Fritsche et al. (2020);Experiment 1;Orientation
8;5;39;105;121.089253448069;1.49951085356543;2;35;16.0892534480695;Fritsche et al. (2020);Experiment 1;Orientation
8;5;40;84;75.5798224174724;1.53283352015387;1;21;-8.42017758252757;Fritsche et al. (2020);Experiment 1;Orientation
8;5;41;162;155.193185947811;1.36621250715461;2;-78;-6.80681405218877;Fritsche et al. (2020);Experiment 1;Orientation
8;5;42;20;19.7230547312727;1.16616606110028;1;-38;-0.276945268727275;Fritsche et al. (2020);Experiment 1;Orientation
8;5;43;151;141.704619618254;2.78281715431967;2;49;-9.29538038174618;Fritsche et al. (2020);Experiment 1;Orientation
8;5;44;169;140.877923470067;2.5328514402845;2;-18;-28.1220765299332;Fritsche et al. (2020);Experiment 1;Orientation
8;5;45;17;41.4398046868761;1.49954267094063;2;-28;24.4398046868761;Fritsche et al. (2020);Experiment 1;Orientation
8;5;46;14;39.1985648939878;1.29958107122138;2;3;25.1985648939878;Fritsche et al. (2020);Experiment 1;Orientation
8;5;47;71;75.3009623215156;1.18286872041108;2;-57;4.30096232151558;Fritsche et al. (2020);Experiment 1;Orientation
8;5;48;36;46.6167131784671;1.64955830534109;1;35;10.6167131784671;Fritsche et al. (2020);Experiment 1;Orientation
8;5;49;14;15.2825961218341;1.73286387466169;1;22;1.28259612183413;Fritsche et al. (2020);Experiment 1;Orientation
8;5;50;154;148.921972147302;0.999533710875312;1;40;-5.07802785269797;Fritsche et al. (2020);Experiment 1;Orientation
8;5;51;159;143.173561285994;2.2495535510202;2;-5;-15.8264387140062;Fritsche et al. (2020);Experiment 1;Orientation
8;5;52;100;98.7168643243601;2.11619924991464;1;59;-1.28313567563991;Fritsche et al. (2020);Experiment 1;Orientation
8;5;53;155;148.402491183377;1.79951725361207;2;-55;-6.59750881662274;Fritsche et al. (2020);Experiment 1;Orientation
8;5;54;120;109.089433470222;2.04954367666232;2;35;-10.9105665297779;Fritsche et al. (2020);Experiment 1;Orientation
8;5;55;48;55.6428997645582;1.41613543230505;1;72;7.64289976455817;Fritsche et al. (2020);Experiment 1;Orientation
8;5;56;4;6.97607513408455;1.06617867833529;1;44;2.97607513408455;Fritsche et al. (2020);Experiment 1;Orientation
8;5;57;33;39.6957888990495;1.7162040042349;1;-29;6.6957888990495;Fritsche et al. (2020);Experiment 1;Orientation
8;5;58;132;124.632533525244;1.81617017541612;2;81;-7.36746647475573;Fritsche et al. (2020);Experiment 1;Orientation
8;5;59;95;102.487600131868;1.99953883091257;2;37;7.48760013186751;Fritsche et al. (2020);Experiment 1;Orientation
8;5;60;69;68.4585104177637;2.76618654125014;2;26;-0.541489582236323;Fritsche et al. (2020);Experiment 1;Orientation
8;5;61;97;91.9923394089243;1.08282172578174;1;-28;-5.00766059107573;Fritsche et al. (2020);Experiment 1;Orientation
8;5;62;162;157.804752416475;1.33283754304057;1;-65;-4.19524758352503;Fritsche et al. (2020);Experiment 1;Orientation
8;5;63;125;124.377532411809;1.83287576046268;1;37;-0.622467588190929;Fritsche et al. (2020);Experiment 1;Orientation
8;5;64;61;59.5196608927507;1.3328335201536;1;64;-1.4803391072493;Fritsche et al. (2020);Experiment 1;Orientation
8;5;65;161;145.704548751853;1.4828465945352;1;80;-15.2954512481474;Fritsche et al. (2020);Experiment 1;Orientation
8;5;66;36;48.3867473982893;1.39958381409861;1;-55;12.3867473982893;Fritsche et al. (2020);Experiment 1;Orientation
8;5;67;67;63.4248500360533;1.76604537450339;1;-31;-3.57514996394668;Fritsche et al. (2020);Experiment 1;Orientation
8;5;68;161;150.70246769943;1.83287576046268;2;86;-10.2975323005697;Fritsche et al. (2020);Experiment 1;Orientation
8;5;69;68;61.1150106499205;2.24954769954911;1;-87;-6.88498935007952;Fritsche et al. (2020);Experiment 1;Orientation
8;5;70;69;74.5194839967136;1.3328956920368;2;-1;5.51948399671363;Fritsche et al. (2020);Experiment 1;Orientation
8;5;71;136;115.25963834965;2.13286826326521;2;-67;-20.7403616503504;Fritsche et al. (2020);Experiment 1;Orientation
8;5;72;148;118.845277366578;2.01616359251057;2;-12;-29.1547226334216;Fritsche et al. (2020);Experiment 1;Orientation
8;5;73;117;100.725874540875;1.08286670896769;1;31;-16.2741254591254;Fritsche et al. (2020);Experiment 1;Orientation
8;5;74;180;7.86813821487284;1.63288161193441;1;-63;7.86813821487283;Fritsche et al. (2020);Experiment 1;Orientation
8;5;75;72;67.3629148153661;2.33284266307783;1;-72;-4.63708518463392;Fritsche et al. (2020);Experiment 1;Orientation
8;5;76;162;145.506554857735;2.28291132643699;2;-90;-16.493445142265;Fritsche et al. (2020);Experiment 1;Orientation
8;5;77;1;8.13564467159357;2.24955135671871;2;-19;7.13564467159357;Fritsche et al. (2020);Experiment 1;Orientation
8;5;78;74;81.9350814350327;1.81620857569715;2;-73;7.93508143503267;Fritsche et al. (2020);Experiment 1;Orientation
8;5;79;84;92.3617841789471;1.46619038127801;1;-10;8.3617841789471;Fritsche et al. (2020);Experiment 1;Orientation
8;5;80;137;122.894463882226;1.18286360037382;2;-53;-14.1055361177736;Fritsche et al. (2020);Experiment 1;Orientation
8;5;81;111;109.104930546737;1.24955684247288;1;26;-1.89506945326271;Fritsche et al. (2020);Experiment 1;Orientation
8;5;82;66;60.3303659606121;1.26622622154036;1;45;-5.6696340393879;Fritsche et al. (2020);Experiment 1;Orientation
8;6;1;139;131.22997686284;1.33252960935943;1;-73;-7.77002313716034;Fritsche et al. (2020);Experiment 1;Orientation
8;6;2;52;42.1338253616357;1.96621835862561;2;87;-9.86617463836428;Fritsche et al. (2020);Experiment 1;Orientation
8;6;3;118;111.892641294095;1.96620153564527;1;-66;-6.10735870590487;Fritsche et al. (2020);Experiment 1;Orientation
8;6;4;157;147.60834084674;1.2828652461003;2;-39;-9.39165915326009;Fritsche et al. (2020);Experiment 1;Orientation
8;6;5;68;72.9422400864688;1.13285948605835;2;89;4.94224008646879;Fritsche et al. (2020);Experiment 1;Orientation
8;6;6;177;170.21912771486;1.54959140272558;2;71;-6.78087228513954;Fritsche et al. (2020);Experiment 1;Orientation
8;6;7;145;137.851962098833;1.21616578681278;1;32;-7.14803790116684;Fritsche et al. (2020);Experiment 1;Orientation
8;6;8;117;122.389092737927;1.71620071278267;1;28;5.3890927379272;Fritsche et al. (2020);Experiment 1;Orientation
8;6;9;130;113.963272969773;2.44955281958619;1;-13;-16.0367270302274;Fritsche et al. (2020);Experiment 1;Orientation
8;6;10;0;179.485540913064;1.5829499095762;2;-50;-0.514459086936029;Fritsche et al. (2020);Experiment 1;Orientation
8;6;11;165;146.834518058867;1.14955885391646;1;15;-18.1654819411328;Fritsche et al. (2020);Experiment 1;Orientation
8;6;12;65;57.3979350752513;1.13289276630121;1;-80;-7.6020649247487;Fritsche et al. (2020);Experiment 1;Orientation
8;6;13;19;24.2508776926978;1.78288298337293;2;46;5.25087769269777;Fritsche et al. (2020);Experiment 1;Orientation
8;6;14;18;31.172765521986;1.49953791662028;1;1;13.172765521986;Fritsche et al. (2020);Experiment 1;Orientation
8;6;15;13;22.6462578545772;1.64954111664338;1;5;9.64625785457717;Fritsche et al. (2020);Experiment 1;Orientation
8;6;16;64;81.2770922870514;1.06616404965689;2;-51;17.2770922870514;Fritsche et al. (2020);Experiment 1;Orientation
8;6;17;11;22.35699594438;1.01618370694359;1;53;11.35699594438;Fritsche et al. (2020);Experiment 1;Orientation
8;6;18;75;81.4636218947589;1.04954477381352;2;-64;6.46362189475894;Fritsche et al. (2020);Experiment 1;Orientation
8;6;19;155;134.397211945352;2.43283370301197;2;-80;-20.6027880546481;Fritsche et al. (2020);Experiment 1;Orientation
8;6;20;123;110.721487378904;1.83279127984497;2;32;-12.278512621096;Fritsche et al. (2020);Experiment 1;Orientation
8;6;21;153;147.818138628621;1.64952721939881;1;-30;-5.18186137137883;Fritsche et al. (2020);Experiment 1;Orientation
8;6;22;178;4.98130909440347;1.28279905133013;2;-25;6.98130909440346;Fritsche et al. (2020);Experiment 1;Orientation
8;6;23;116;109.273588545516;1.73282913155026;1;62;-6.72641145448384;Fritsche et al. (2020);Experiment 1;Orientation
8;6;24;106;104.160370766554;1.8162429530912;1;10;-1.8396292334462;Fritsche et al. (2020);Experiment 1;Orientation
8;6;25;62;59.8835678004553;1.44955976820893;2;44;-2.11643219954468;Fritsche et al. (2020);Experiment 1;Orientation
8;6;26;85;86.385347334383;1.03286661753873;2;-23;1.38534733438297;Fritsche et al. (2020);Experiment 1;Orientation
8;6;27;138;130.156036205145;1.59951067070688;1;-53;-7.84396379485457;Fritsche et al. (2020);Experiment 1;Orientation
8;6;28;153;138.183262762493;1.41621186714974;1;-15;-14.8167372375074;Fritsche et al. (2020);Experiment 1;Orientation
8;6;29;17;21.376033435636;1.2163672968577;1;-44;4.37603343563603;Fritsche et al. (2020);Experiment 1;Orientation
8;6;30;65;61.3590546377056;1.76623481588877;1;-48;-3.64094536229437;Fritsche et al. (2020);Experiment 1;Orientation
8;6;31;134;138.08384802848;1.33283790875748;2;-69;4.08384802848042;Fritsche et al. (2020);Experiment 1;Orientation
8;6;32;92;101.336464943308;3.08288609196688;2;42;9.3364649433082;Fritsche et al. (2020);Experiment 1;Orientation
8;6;33;78;66.5123037591855;1.43282492580511;1;14;-11.4876962408145;Fritsche et al. (2020);Experiment 1;Orientation
8;6;34;43;42.1573475064902;1.39952493366809;1;35;-0.842652493509824;Fritsche et al. (2020);Experiment 1;Orientation
8;6;35;59;56.3944684053243;1.33283278871977;1;-16;-2.60553159467572;Fritsche et al. (2020);Experiment 1;Orientation
8;6;36;114;102.376043751399;1.34946669324199;1;-55;-11.6239562486007;Fritsche et al. (2020);Experiment 1;Orientation
8;6;37;4;20.3247979878702;1.58286725754351;1;-70;16.3247979878702;Fritsche et al. (2020);Experiment 1;Orientation
8;6;38;104;113.738008841178;2.34953800804942;1;80;9.7380088411783;Fritsche et al. (2020);Experiment 1;Orientation
8;6;39;36;41.9167408653833;1.98287457188235;2;68;5.91674086538332;Fritsche et al. (2020);Experiment 1;Orientation
8;6;40;97;92.5823070328237;1.76625200458602;1;-61;-4.41769296717631;Fritsche et al. (2020);Experiment 1;Orientation
8;6;41;87;76.5014060623268;1.6661578324688;2;10;-10.4985939376732;Fritsche et al. (2020);Experiment 1;Orientation
8;6;42;166;163.652634566113;1.46620244993801;2;-79;-2.34736543388684;Fritsche et al. (2020);Experiment 1;Orientation
8;6;43;131;133.224410658692;1.84950344779691;2;35;2.22441065869165;Fritsche et al. (2020);Experiment 1;Orientation
8;6;44;163;142.39926834169;1.68283269729091;1;-32;-20.6007316583099;Fritsche et al. (2020);Experiment 1;Orientation
8;6;45;130;127.741568073916;2.04950344779718;2;33;-2.25843192608387;Fritsche et al. (2020);Experiment 1;Orientation
8;6;46;80;77.9770232599619;2.06617538688351;2;50;-2.02297674003813;Fritsche et al. (2020);Experiment 1;Orientation
8;6;47;14;22.2443978781157;2.38283982877147;1;66;8.24439787811573;Fritsche et al. (2020);Experiment 1;Orientation
8;6;48;111;118.614195986834;2.19952639653638;1;83;7.61419598683406;Fritsche et al. (2020);Experiment 1;Orientation
8;6;49;23;31.7848443412221;1.43286917755813;1;88;8.78484434122207;Fritsche et al. (2020);Experiment 1;Orientation
8;6;50;48;51.0533915651854;2.14951643074892;2;-25;3.05339156518543;Fritsche et al. (2020);Experiment 1;Orientation
8;6;51;82;85.0325447991193;2.19952127649867;2;-34;3.03254479911934;Fritsche et al. (2020);Experiment 1;Orientation
8;6;52;37;51.5154609732961;1.76624066736076;2;45;14.5154609732961;Fritsche et al. (2020);Experiment 1;Orientation
8;6;53;60;59.9507505691605;1.58284165735586;2;-23;-0.0492494308394953;Fritsche et al. (2020);Experiment 1;Orientation
8;6;54;41;57.6147532829595;1.14956031678321;2;19;16.6147532829595;Fritsche et al. (2020);Experiment 1;Orientation
8;6;55;16;0.918943921372886;1.94952045363516;2;25;-15.0810560786271;Fritsche et al. (2020);Experiment 1;Orientation
8;6;56;120;111.506012941438;2.23287064042506;2;76;-8.49398705856156;Fritsche et al. (2020);Experiment 1;Orientation
8;6;57;107;101.534386079376;2.11620985570607;1;13;-5.46561392062365;Fritsche et al. (2020);Experiment 1;Orientation
8;6;58;98;107.650343848125;2.29951963077201;2;9;9.65034384812549;Fritsche et al. (2020);Experiment 1;Orientation
8;6;59;111;103.613847147084;1.13285363458726;1;-13;-7.3861528529161;Fritsche et al. (2020);Experiment 1;Orientation
8;6;60;95;100.231629866267;0.999501162065826;1;16;5.2316298662669;Fritsche et al. (2020);Experiment 1;Orientation
8;6;61;83;76.9264394927381;2.03284906312456;2;12;-6.07356050726194;Fritsche et al. (2020);Experiment 1;Orientation
8;6;62;160;147.225664564336;1.86621488431501;2;-77;-12.7743354356637;Fritsche et al. (2020);Experiment 1;Orientation
8;6;63;120;113.305561116315;1.06619513559872;2;40;-6.69443888368467;Fritsche et al. (2020);Experiment 1;Orientation
8;6;64;132;122.756281479794;2.09950390494305;2;-12;-9.24371852020646;Fritsche et al. (2020);Experiment 1;Orientation
8;6;65;130;134.35889438498;1.63280627424047;1;2;4.35889438498026;Fritsche et al. (2020);Experiment 1;Orientation
8;6;66;60;57.9103564715151;1.8162403930728;1;70;-2.08964352848486;Fritsche et al. (2020);Experiment 1;Orientation
8;6;67;162;145.392075131583;1.83297633262737;1;78;-16.6079248684172;Fritsche et al. (2020);Experiment 1;Orientation
8;6;68;149;136.822479563703;1.46618672410932;2;13;-12.1775204362972;Fritsche et al. (2020);Experiment 1;Orientation
8;6;69;49;54.261276729874;1.91621753576237;2;-80;5.261276729874;Fritsche et al. (2020);Experiment 1;Orientation
8;6;70;20;11.9301034102851;1.46616880397687;1;29;-8.06989658971493;Fritsche et al. (2020);Experiment 1;Orientation
8;6;71;123;99.4853085405831;1.09950171064156;1;77;-23.5146914594169;Fritsche et al. (2020);Experiment 1;Orientation
8;6;72;7;16.5351371747307;2.21621662147027;1;-64;9.53513717473075;Fritsche et al. (2020);Experiment 1;Orientation
8;6;73;129;128.319819086386;1.76615838104499;2;58;-0.680180913613526;Fritsche et al. (2020);Experiment 1;Orientation
8;6;74;76;72.8772354158185;1.34957860263148;1;53;-3.12276458418151;Fritsche et al. (2020);Experiment 1;Orientation
8;6;75;83;71.4787966348086;1.93285253743579;2;-7;-11.5212033651914;Fritsche et al. (2020);Experiment 1;Orientation
8;6;76;139;125.736729031484;2.06619842705095;1;-56;-13.2632709685162;Fritsche et al. (2020);Experiment 1;Orientation
8;6;77;72;67.3253515970493;2.34951240786268;2;67;-4.67464840295071;Fritsche et al. (2020);Experiment 1;Orientation
8;6;78;104;125.855553749938;1.86621122714496;2;-32;21.8555537499379;Fritsche et al. (2020);Experiment 1;Orientation
8;6;79;73;73.7617592458232;2.34954129950256;1;31;0.761759245823157;Fritsche et al. (2020);Experiment 1;Orientation
8;6;80;165;157.363147942361;1.14949265914674;2;88;-7.63685205763852;Fritsche et al. (2020);Experiment 1;Orientation
8;6;81;24;28.5985506108869;1.36623737590799;1;-39;4.59855061088695;Fritsche et al. (2020);Experiment 1;Orientation
8;6;82;108;107.625609445799;1.4661549067323;2;-84;-0.374390554201099;Fritsche et al. (2020);Experiment 1;Orientation
8;7;1;92;0.165376510937904;2.59924772021259;2;16;88.1653765109379;Fritsche et al. (2020);Experiment 1;Orientation
8;7;2;78;80.89730626886;1.13298090408898;2;14;2.89730626886001;Fritsche et al. (2020);Experiment 1;Orientation
8;7;3;9;25.970338259281;1.48292193222824;2;69;16.970338259281;Fritsche et al. (2020);Experiment 1;Orientation
8;7;4;23;30.0418658621034;1.61620967284762;1;-14;7.04186586210343;Fritsche et al. (2020);Experiment 1;Orientation
8;7;5;164;139.636540889025;2.71621461002633;1;39;-24.3634591109746;Fritsche et al. (2020);Experiment 1;Orientation
8;7;6;91;94.7509063958559;1.43289989778259;1;73;3.75090639585588;Fritsche et al. (2020);Experiment 1;Orientation
8;7;7;90;95.18283343926;2.06617355829803;1;1;5.18283343925995;Fritsche et al. (2020);Experiment 1;Orientation
8;7;8;30;38.4028820242352;1.11619522702767;2;60;8.4028820242352;Fritsche et al. (2020);Experiment 1;Orientation
8;7;9;17;23.9148766909364;1.11619376416093;1;13;6.91487669093641;Fritsche et al. (2020);Experiment 1;Orientation
8;7;10;161;149.989659979353;1.13287960049092;2;36;-11.0103400206466;Fritsche et al. (2020);Experiment 1;Orientation
8;7;11;115;114.135038166573;1.81624112450663;2;46;-0.864961833427387;Fritsche et al. (2020);Experiment 1;Orientation
8;7;12;2;5.54979695718926;1.29953462516733;2;-67;3.54979695718926;Fritsche et al. (2020);Experiment 1;Orientation
8;7;13;68;67.9706052437381;1.38287201186358;1;-66;-0.0293947562618655;Fritsche et al. (2020);Experiment 1;Orientation
8;7;14;106;97.3320819834311;2.2995777797687;2;-38;-8.66791801656886;Fritsche et al. (2020);Experiment 1;Orientation
8;7;15;67;65.2174449855045;0.966170083986981;1;39;-1.78255501449547;Fritsche et al. (2020);Experiment 1;Orientation
8;7;16;24;36.6633385663364;1.91620180993323;2;43;12.6633385663364;Fritsche et al. (2020);Experiment 1;Orientation
