obs;block;trial;theta;resp;rt;cond;delta;error;study;experiment;stimulus
1;6;11;119;107.668825741971;1.63435812571515;2;-86;-11.3311742580294;Fritsche et al. (2020);Experiment 3;Orientation
1;6;12;27;18.9428590980796;0.91786861714354;1;-88;-8.05714090192036;Fritsche et al. (2020);Experiment 3;Orientation
1;6;13;146;169.799642776352;1.1511687314287;1;61;23.7996427763518;Fritsche et al. (2020);Experiment 3;Orientation
1;6;14;60;58.6929489702169;1.15113691428633;1;86;-1.30705102978305;Fritsche et al. (2020);Experiment 3;Orientation
1;6;15;68;66.2484274517556;1.30111341714291;1;-8;-1.75157254824435;Fritsche et al. (2020);Experiment 3;Orientation
1;6;16;82;62.5862108176843;2.33444498285644;1;-14;-19.4137891823157;Fritsche et al. (2020);Experiment 3;Orientation
1;6;17;146;148.059762396464;1.76779593142783;1;-64;2.05976239646415;Fritsche et al. (2020);Experiment 3;Orientation
1;6;18;68;64.6702072179962;2.86771492571461;1;78;-3.32979278200375;Fritsche et al. (2020);Experiment 3;Orientation
1;6;19;167;168.140814834531;NaN;2;81;1.14081483453091;Fritsche et al. (2020);Experiment 3;Orientation
1;6;20;52;45.8283778447488;1.03439104000063;1;-65;-6.17162215525118;Fritsche et al. (2020);Experiment 3;Orientation
1;6;21;52;61.3898874242146;1.23441005714267;2;0;9.38988742421456;Fritsche et al. (2020);Experiment 3;Orientation
1;6;22;168;175.196472265973;2.06777051428435;1;64;7.19647226597323;Fritsche et al. (2020);Experiment 3;Orientation
1;6;23;142;149.106481835251;1.21777883428513;1;26;7.10648183525063;Fritsche et al. (2020);Experiment 3;Orientation
1;6;24;119;119.246260862977;1.06775076571466;2;23;0.246260862976584;Fritsche et al. (2020);Experiment 3;Orientation
1;6;25;137;170.187686525608;1.90096969142905;2;-18;33.1876865256083;Fritsche et al. (2020);Experiment 3;Orientation
1;6;26;103;104.28745745533;1.61779712000134;1;34;1.28745745533021;Fritsche et al. (2020);Experiment 3;Orientation
1;6;27;83;82.9972615483786;2.33432173714209;2;20;-0.00273845162143971;Fritsche et al. (2020);Experiment 3;Orientation
1;6;28;158;156.668906637861;2.20101522285768;2;-75;-1.33109336213914;Fritsche et al. (2020);Experiment 3;Orientation
1;6;29;99;96.8313681941181;2.88434870857236;2;59;-2.16863180588189;Fritsche et al. (2020);Experiment 3;Orientation
1;6;30;62;64.9226472057792;2.03443785142917;1;37;2.92264720577924;Fritsche et al. (2020);Experiment 3;Orientation
1;6;31;175;169.851955612839;1.75123565714239;2;67;-5.14804438716072;Fritsche et al. (2020);Experiment 3;Orientation
1;6;32;100;99.1925043077096;1.33456237714381;1;75;-0.80749569229036;Fritsche et al. (2020);Experiment 3;Orientation
1;6;33;133;116.428645318374;2.15097819428593;2;-33;-16.5713546816264;Fritsche et al. (2020);Experiment 3;Orientation
1;6;34;118;100.27305686051;1.6677057828565;2;15;-17.7269431394902;Fritsche et al. (2020);Experiment 3;Orientation
1;6;35;78;65.7991629622087;1.0677324799999;2;40;-12.2008370377913;Fritsche et al. (2020);Experiment 3;Orientation
1;6;36;94;101.340930745623;1.45109467428483;2;-16;7.34093074562257;Fritsche et al. (2020);Experiment 3;Orientation
1;6;37;162;169.075325289409;2.23429339428549;2;-68;7.07532528940942;Fritsche et al. (2020);Experiment 3;Orientation
1;6;38;74;68.2661145777073;1.26772077714304;2;88;-5.73388542229273;Fritsche et al. (2020);Experiment 3;Orientation
1;6;39;37;30.6694964971344;1.13444059428548;2;37;-6.33050350286562;Fritsche et al. (2020);Experiment 3;Orientation
1;6;40;20;17.4952310680837;NaN;2;17;-2.50476893191626;Fritsche et al. (2020);Experiment 3;Orientation
1;6;41;59;56.7067400444798;2.13431039999887;2;-39;-2.29325995552018;Fritsche et al. (2020);Experiment 3;Orientation
1;6;42;103;105.878831400172;1.984426788571;1;-44;2.87883140017215;Fritsche et al. (2020);Experiment 3;Orientation
1;6;43;69;66.1018801139405;2.73438171428461;1;34;-2.89811988605946;Fritsche et al. (2020);Experiment 3;Orientation
1;6;44;166;159.74234093429;1.90100150857143;2;83;-6.25765906571041;Fritsche et al. (2020);Experiment 3;Orientation
1;6;45;30;11.0824608863808;2.51765979428637;2;-44;-18.9175391136192;Fritsche et al. (2020);Experiment 3;Orientation
1;6;46;127;151.473706336576;2.4009610971425;2;83;24.4737063365764;Fritsche et al. (2020);Experiment 3;Orientation
1;6;47;118;114.614107549836;0.984400457144147;1;9;-3.38589245016395;Fritsche et al. (2020);Experiment 3;Orientation
1;6;48;87;69.1795699365123;1.33436233142857;1;31;-17.8204300634877;Fritsche et al. (2020);Experiment 3;Orientation
1;6;49;145;152.865598923564;1.81776822857137;1;-58;7.86559892356402;Fritsche et al. (2020);Experiment 3;Orientation
1;6;50;151;156.326791535961;1.26771236571585;2;-6;5.32679153596104;Fritsche et al. (2020);Experiment 3;Orientation
1;6;51;106;102.491768957864;1.10111122285707;1;45;-3.50823104213622;Fritsche et al. (2020);Experiment 3;Orientation
1;6;52;22;14.319967665893;1.71741476571515;1;84;-7.68003233410695;Fritsche et al. (2020);Experiment 3;Orientation
1;6;53;160;172.350375339368;1.90108306285583;2;42;12.3503753393685;Fritsche et al. (2020);Experiment 3;Orientation
1;6;54;63;65.7931390672386;1.65112612571284;1;-83;2.79313906723858;Fritsche et al. (2020);Experiment 3;Orientation
1;6;55;131;135.836525318001;1.0678114742841;1;-68;4.83652531800112;Fritsche et al. (2020);Experiment 3;Orientation
1;6;56;83;74.049417766584;2.38437485714348;1;48;-8.950582233416;Fritsche et al. (2020);Experiment 3;Orientation
1;6;57;72;68.3739462886945;1.25102665142913;2;11;-3.6260537113055;Fritsche et al. (2020);Experiment 3;Orientation
1;6;58;158;166.934050561016;2.01783186285684;1;-86;8.93405056101585;Fritsche et al. (2020);Experiment 3;Orientation
1;6;59;54;56.3953601535419;2.20103570285755;2;-76;2.39536015354192;Fritsche et al. (2020);Experiment 3;Orientation
1;6;60;74;72.2504514391207;0.884349440000733;2;-20;-1.74954856087932;Fritsche et al. (2020);Experiment 3;Orientation
1;6;61;25;34.6413832977635;1.10112256000139;1;49;9.64138329776355;Fritsche et al. (2020);Experiment 3;Orientation
1;6;62;26;13.0972218956325;1.01778614857176;1;-1;-12.9027781043675;Fritsche et al. (2020);Experiment 3;Orientation
1;6;63;66;57.0685544764427;1.06768530285626;2;-40;-8.93144552355729;Fritsche et al. (2020);Experiment 3;Orientation
1;6;64;53;22.6138256411461;2.30108342857056;1;13;-30.3861743588539;Fritsche et al. (2020);Experiment 3;Orientation
1;6;65;66;63.770164715856;2.11776036571428;2;-13;-2.22983528414402;Fritsche et al. (2020);Experiment 3;Orientation
1;6;66;143;151.732108912326;1.43447369142814;2;-77;8.73210891232588;Fritsche et al. (2020);Experiment 3;Orientation
1;6;67;101;106.680011836429;2.26767908571492;1;42;5.68001183642929;Fritsche et al. (2020);Experiment 3;Orientation
1;6;68;45;41.7326733705482;0.884442331429454;1;56;-3.26732662945182;Fritsche et al. (2020);Experiment 3;Orientation
1;6;69;109;114.802906769806;1.81773165714185;2;-64;5.80290676980647;Fritsche et al. (2020);Experiment 3;Orientation
1;6;70;123;111.72229136896;2.06791094857181;1;-14;-11.2777086310397;Fritsche et al. (2020);Experiment 3;Orientation
1;6;71;139;142.050411944629;1.71767990857188;2;-16;3.05041194462865;Fritsche et al. (2020);Experiment 3;Orientation
1;6;72;145;137.713111835502;1.41771702857113;2;-6;-7.28688816449801;Fritsche et al. (2020);Experiment 3;Orientation
1;6;73;84;77.4499595141769;1.48442770285692;2;61;-6.55004048582308;Fritsche et al. (2020);Experiment 3;Orientation
1;6;74;28;16.9088758080701;2.10096054857058;2;56;-11.0911241919299;Fritsche et al. (2020);Experiment 3;Orientation
1;6;75;58;37.8525153249897;1.88445440000032;1;-30;-20.1474846750103;Fritsche et al. (2020);Experiment 3;Orientation
1;6;76;114;122.640449840221;1.26785645714335;1;-56;8.6404498402207;Fritsche et al. (2020);Experiment 3;Orientation
1;6;77;73;70.3114899851466;2.03447259428503;1;41;-2.68851001485342;Fritsche et al. (2020);Experiment 3;Orientation
1;6;78;179;175.287301240673;2.00105069714118;2;74;-3.71269875932654;Fritsche et al. (2020);Experiment 3;Orientation
1;6;79;160;170.384157993287;2.01771775999987;1;19;10.3841579932873;Fritsche et al. (2020);Experiment 3;Orientation
1;6;80;29;20.0296836031314;2.25096996571483;2;-49;-8.97031639686863;Fritsche et al. (2020);Experiment 3;Orientation
1;6;81;165;153.503371418435;2.81773787428574;1;44;-11.4966285815647;Fritsche et al. (2020);Experiment 3;Orientation
1;6;82;122;128.436410335074;1.43455634285601;1;43;6.4364103350739;Fritsche et al. (2020);Experiment 3;Orientation
1;6;83;77;69.5501402792453;2.33453165714309;1;45;-7.44985972075472;Fritsche et al. (2020);Experiment 3;Orientation
1;6;84;114;110.623584176172;1.71773293714432;1;-37;-3.37641582382788;Fritsche et al. (2020);Experiment 3;Orientation
1;6;85;34;19.7526669502506;1.75118957714403;1;80;-14.2473330497494;Fritsche et al. (2020);Experiment 3;Orientation
1;6;86;114;101.13784748338;2.51771757714414;1;-80;-12.8621525166195;Fritsche et al. (2020);Experiment 3;Orientation
1;6;87;59;58.1962231302167;2.1842691657148;2;55;-0.803776869783263;Fritsche et al. (2020);Experiment 3;Orientation
1;6;88;161;171.683532684039;1.25121865142864;1;78;10.6835326840392;Fritsche et al. (2020);Experiment 3;Orientation
1;6;89;139;143.667447737266;1.61756269714351;2;22;4.66744773726623;Fritsche et al. (2020);Experiment 3;Orientation
1;6;90;127;120.499746025875;2.18448969142992;1;12;-6.5002539741254;Fritsche et al. (2020);Experiment 3;Orientation
1;6;91;64;58.0706516664096;1.96759296000164;2;63;-5.92934833359035;Fritsche et al. (2020);Experiment 3;Orientation
1;6;92;108;111.969930709419;1.86766482285748;2;-44;3.9699307094194;Fritsche et al. (2020);Experiment 3;Orientation
1;6;93;28;27.341152103554;2.1509789257143;2;80;-0.658847896446005;Fritsche et al. (2020);Experiment 3;Orientation
1;6;94;179;8.53562220346498;1.71768576000068;1;29;9.53562220346498;Fritsche et al. (2020);Experiment 3;Orientation
1;6;95;97;98.4369275838026;1.23446235428491;1;82;1.43692758380264;Fritsche et al. (2020);Experiment 3;Orientation
1;6;96;86;68.7118283195549;1.63442980571563;2;11;-17.2881716804451;Fritsche et al. (2020);Experiment 3;Orientation
1;6;97;132;111.773486918312;1.86774930285719;2;-46;-20.2265130816878;Fritsche et al. (2020);Experiment 3;Orientation
1;6;98;141;135.842470567651;2.2344093257143;1;-9;-5.15752943234921;Fritsche et al. (2020);Experiment 3;Orientation
1;6;99;3;179.697271572873;2.03452013714195;1;-42;-3.30272842712697;Fritsche et al. (2020);Experiment 3;Orientation
1;6;100;60;49.1481856007381;1.76768950857149;1;-57;-10.8518143992619;Fritsche et al. (2020);Experiment 3;Orientation
1;6;101;147;146.990677678784;1.75104950857167;2;-87;-0.00932232121601828;Fritsche et al. (2020);Experiment 3;Orientation
1;1;1;88;72.2563400115839;1.54214791284653;2;59;-15.7436599884161;Fritsche et al. (2020);Experiment 3;Orientation
1;1;2;57;57.9504879657102;1.86772937623482;2;31;0.950487965710202;Fritsche et al. (2020);Experiment 3;Orientation
1;1;3;14;10.5652986492455;1.46778993809949;1;43;-3.43470135075449;Fritsche et al. (2020);Experiment 3;Orientation
1;1;4;137;152.068178812556;2.15108759015698;2;57;15.068178812556;Fritsche et al. (2020);Experiment 3;Orientation
1;1;5;27;18.9652325445508;1.35113264584379;1;-70;-8.03476745544921;Fritsche et al. (2020);Experiment 3;Orientation
1;1;6;59;65.2231643918561;1.81773840931487;2;-32;6.22316439185609;Fritsche et al. (2020);Experiment 3;Orientation
1;1;7;108;110.904229092579;1.81762833007974;2;-49;2.90422909257859;Fritsche et al. (2020);Experiment 3;Orientation
1;1;8;123;99.4025429469731;1.41820710548654;1;-15;-23.5974570530269;Fritsche et al. (2020);Experiment 3;Orientation
1;1;9;152;152.427734657456;2.03426682475174;2;-29;0.427734657456369;Fritsche et al. (2020);Experiment 3;Orientation
1;1;10;151;163.335150512093;2.08434885389579;1;1;12.335150512093;Fritsche et al. (2020);Experiment 3;Orientation
1;1;11;156;162.585584803522;1.58445088747271;1;-5;6.58558480352195;Fritsche et al. (2020);Experiment 3;Orientation
1;1;12;103;108.343233561747;1.76775585376504;1;53;5.3432335617475;Fritsche et al. (2020);Experiment 3;Orientation
1;1;13;32;8.40070214228713;2.26756714650492;2;71;-23.5992978577129;Fritsche et al. (2020);Experiment 3;Orientation
1;1;14;49;54.0566612440863;2.36765257676825;1;-17;5.05666124408627;Fritsche et al. (2020);Experiment 3;Orientation
1;1;15;41;35.6166876113065;1.4011038643298;1;8;-5.38331238869347;Fritsche et al. (2020);Experiment 3;Orientation
1;1;16;135;144.394430131049;2.38442228881422;2;86;9.39443013104926;Fritsche et al. (2020);Experiment 3;Orientation
1;1;17;156;156.951211778255;1.31774060358521;2;-21;0.951211778255185;Fritsche et al. (2020);Experiment 3;Orientation
1;1;18;104;104.327561271214;1.75095578764444;2;52;0.327561271214108;Fritsche et al. (2020);Experiment 3;Orientation
1;1;19;155;167.775777937996;1.26763297461889;2;-51;12.7757779379965;Fritsche et al. (2020);Experiment 3;Orientation
1;1;20;158;168.08866666183;1.58437811083559;2;-3;10.0886666618304;Fritsche et al. (2020);Experiment 3;Orientation
1;1;21;38;15.0474879267318;1.61770761638581;2;-60;-22.9525120732682;Fritsche et al. (2020);Experiment 3;Orientation
1;1;22;156;154.48482902303;2.41757990984479;2;62;-1.51517097697004;Fritsche et al. (2020);Experiment 3;Orientation
1;1;23;126;133.537187196116;1.25116826616795;1;30;7.53718719611553;Fritsche et al. (2020);Experiment 3;Orientation
1;1;24;157;167.313614336713;1.66779586262987;1;-31;10.3136143367129;Fritsche et al. (2020);Experiment 3;Orientation
1;1;25;18;7.88230879124262;2.16779330264785;1;-41;-10.1176912087574;Fritsche et al. (2020);Experiment 3;Orientation
1;1;26;11;14.0601917450749;1.2010759970949;2;7;3.06019174507492;Fritsche et al. (2020);Experiment 3;Orientation
1;1;27;145;167.192944488666;1.26760262054404;2;46;22.1929444886663;Fritsche et al. (2020);Experiment 3;Orientation
1;1;28;10;17.212202259769;1.25116460905042;1;-45;7.21220225976899;Fritsche et al. (2020);Experiment 3;Orientation
1;1;29;75;78.0674073060837;1.88436487207036;1;-65;3.06740730608367;Fritsche et al. (2020);Experiment 3;Orientation
1;1;30;101;102.94369980809;2.0343886067626;1;-26;1.94369980809044;Fritsche et al. (2020);Experiment 3;Orientation
1;1;31;0;2.36039717889102;2.38437547771127;1;-79;2.36039717889102;Fritsche et al. (2020);Experiment 3;Orientation
1;1;32;136;128.260368163824;1.61780672426903;1;44;-7.73963183617639;Fritsche et al. (2020);Experiment 3;Orientation
1;1;33;47;20.6825842514725;1.83446240739295;1;89;-26.3174157485275;Fritsche et al. (2020);Experiment 3;Orientation
1;1;34;105;107.21204657128;2.10107468053275;1;-58;2.21204657127993;Fritsche et al. (2020);Experiment 3;Orientation
1;1;35;141;118.446447975425;1.43440447865214;2;-36;-22.5535520245753;Fritsche et al. (2020);Experiment 3;Orientation
1;1;36;86;71.8987356003474;2.41767426347496;1;55;-14.1012643996526;Fritsche et al. (2020);Experiment 3;Orientation
1;1;37;55;50.6836224030124;2.46775446406036;1;31;-4.31637759698757;Fritsche et al. (2020);Experiment 3;Orientation
1;1;38;46;42.3351005568285;2.01759804914764;2;9;-3.66489944317146;Fritsche et al. (2020);Experiment 3;Orientation
1;1;39;157;166.496889831728;2.73435320586577;1;69;9.49688983172794;Fritsche et al. (2020);Experiment 3;Orientation
1;1;40;131;140.90230331548;2.23434296593678;1;26;9.90230331547988;Fritsche et al. (2020);Experiment 3;Orientation
1;1;41;26;14.6922174737597;1.06779162037401;2;-75;-11.3077825262403;Fritsche et al. (2020);Experiment 3;Orientation
1;1;42;131;145.562178607469;1.86770560497143;1;75;14.5621786074687;Fritsche et al. (2020);Experiment 3;Orientation
1;1;43;12;4.37279230114818;2.46753796270741;2;-61;-7.62720769885182;Fritsche et al. (2020);Experiment 3;Orientation
1;1;44;136;127.266888977901;2.56782014588953;1;56;-8.73311102209939;Fritsche et al. (2020);Experiment 3;Orientation
1;1;45;46;52.0418788809264;1.33441925340685;1;90;6.04187888092639;Fritsche et al. (2020);Experiment 3;Orientation
1;1;46;36;27.7030598442482;1.36787748949109;1;10;-8.29694015575176;Fritsche et al. (2020);Experiment 3;Orientation
1;1;47;117;116.911834883815;2.26781839047362;1;-81;-0.0881651161847401;Fritsche et al. (2020);Experiment 3;Orientation
1;1;48;44;19.7271765463365;1.15112196706104;1;73;-24.2728234536635;Fritsche et al. (2020);Experiment 3;Orientation
1;1;49;43;12.7272996392957;1.21781572077771;1;1;-30.2727003607043;Fritsche et al. (2020);Experiment 3;Orientation
1;1;50;97;110.791189694534;1.80090469771358;2;-54;13.7911896945343;Fritsche et al. (2020);Experiment 3;Orientation
1;1;51;10;22.2181655906547;2.00093805062488;2;87;12.2181655906547;Fritsche et al. (2020);Experiment 3;Orientation
1;1;52;99;100.525208965533;2.51774250528615;1;-89;1.52520896553321;Fritsche et al. (2020);Experiment 3;Orientation
1;1;53;64;71.2877463191203;2.26777706504618;1;35;7.28774631912026;Fritsche et al. (2020);Experiment 3;Orientation
1;1;54;106;101.193653312945;1.85121749096879;2;-42;-4.80634668705488;Fritsche et al. (2020);Experiment 3;Orientation
1;1;55;23;23.1388163702941;2.71764785908681;1;83;0.138816370294137;Fritsche et al. (2020);Experiment 3;Orientation
1;1;56;3;15.9650953000774;NaN;2;20;12.9650953000774;Fritsche et al. (2020);Experiment 3;Orientation
1;1;57;56;50.6672152854846;2.33437390515064;2;-53;-5.33278471451545;Fritsche et al. (2020);Experiment 3;Orientation
1;1;58;88;90.0858379352651;1.86776741025642;1;-32;2.08583793526506;Fritsche et al. (2020);Experiment 3;Orientation
1;1;59;38;15.5224662091765;2.46764438482523;2;50;-22.4775337908235;Fritsche et al. (2020);Experiment 3;Orientation
1;1;60;118;114.804027397123;1.23431005188013;2;-80;-3.19597260287671;Fritsche et al. (2020);Experiment 3;Orientation
1;1;61;167;173.588135662257;2.35101415523877;1;-49;6.5881356622574;Fritsche et al. (2020);Experiment 3;Orientation
1;1;62;119;104.469647870066;2.50097754749322;2;48;-14.5303521299342;Fritsche et al. (2020);Experiment 3;Orientation
1;1;63;175;0.483140938233888;2.01768106571353;2;-56;5.48314093823387;Fritsche et al. (2020);Experiment 3;Orientation
1;1;64;106;97.1212449789794;1.75108268961958;2;69;-8.87875502102055;Fritsche et al. (2020);Experiment 3;Orientation
1;1;65;68;72.6393718816828;1.45100486616047;2;38;4.63937188168282;Fritsche et al. (2020);Experiment 3;Orientation
1;1;66;173;170.6999056056;2.65103346481874;1;75;-2.30009439439971;Fritsche et al. (2020);Experiment 3;Orientation
1;1;67;165;175.586939519528;1.55104458245614;1;8;10.5869395195278;Fritsche et al. (2020);Experiment 3;Orientation
1;1;68;177;176.754379446687;2.16767188634822;1;-12;-0.245620553313131;Fritsche et al. (2020);Experiment 3;Orientation
1;1;69;94;100.236598770004;2.85091797304995;2;83;6.23659877000435;Fritsche et al. (2020);Experiment 3;Orientation
1;1;70;43;13.0306216729792;1.21772648711203;2;51;-29.9693783270208;Fritsche et al. (2020);Experiment 3;Orientation
1;1;71;49;64.5885844504487;1.4843914227431;2;-6;15.5885844504487;Fritsche et al. (2020);Experiment 3;Orientation
1;1;72;10;5.667880983313;2.00110664373915;1;39;-4.332119016687;Fritsche et al. (2020);Experiment 3;Orientation
1;1;73;105;98.8541471529158;2.21776086401587;1;85;-6.14585284708423;Fritsche et al. (2020);Experiment 3;Orientation
1;1;74;142;144.059251161866;2.21774879552868;1;-37;2.05925116186589;Fritsche et al. (2020);Experiment 3;Orientation
1;1;75;125;102.806229718493;1.91776130287008;2;17;-22.1937702815073;Fritsche et al. (2020);Experiment 3;Orientation
1;1;76;151;154.145525289128;1.88443838013109;1;-26;3.14552528912816;Fritsche et al. (2020);Experiment 3;Orientation
1;1;77;41;21.4839249640611;1.48430621190664;2;-70;-19.5160750359389;Fritsche et al. (2020);Experiment 3;Orientation
1;1;78;157;169.133292776934;1.16779439978291;2;64;12.1332927769341;Fritsche et al. (2020);Experiment 3;Orientation
1;1;79;164;171.849224363699;1.28432479006324;2;-7;7.84922436369874;Fritsche et al. (2020);Experiment 3;Orientation
1;1;80;69;56.7466197755651;2.16774539440894;1;-85;-12.2533802244349;Fritsche et al. (2020);Experiment 3;Orientation
1;1;81;147;166.784354643217;1.78414339703795;1;-78;19.7843546432172;Fritsche et al. (2020);Experiment 3;Orientation
1;1;82;98;107.939672378898;1.75093677063387;2;49;9.93967237889795;Fritsche et al. (2020);Experiment 3;Orientation
1;1;83;139;167.550409508574;1.00103971849012;2;-41;28.5504095085738;Fritsche et al. (2020);Experiment 3;Orientation
1;1;84;52;48.1228925098288;1.20105807721939;2;87;-3.87710749017125;Fritsche et al. (2020);Experiment 3;Orientation
1;1;85;29;19.9516838679832;2.08442784763247;1;23;-9.04831613201679;Fritsche et al. (2020);Experiment 3;Orientation
1;1;86;45;22.6446053338255;1.41774009158871;2;-16;-22.3553946661745;Fritsche et al. (2020);Experiment 3;Orientation
1;1;87;32;9.25349881955333;2.40103437909829;1;13;-22.7465011804467;Fritsche et al. (2020);Experiment 3;Orientation
1;1;88;133;158.336512896564;1.5176525401971;2;79;25.3365128965637;Fritsche et al. (2020);Experiment 3;Orientation
1;1;89;31;15.9813789808189;1.16792130175827;1;-78;-15.0186210191811;Fritsche et al. (2020);Experiment 3;Orientation
1;1;90;35;11.3467189928475;1.30098990855004;2;-4;-23.6532810071525;Fritsche et al. (2020);Experiment 3;Orientation
1;1;91;88;87.3034678390324;1.65095812819936;2;-53;-0.696532160967635;Fritsche et al. (2020);Experiment 3;Orientation
1;1;92;109;100.009397539529;1.08435397386029;2;-21;-8.99060246047102;Fritsche et al. (2020);Experiment 3;Orientation
1;1;93;145;134.155808128593;1.06780771169042;1;-36;-10.8441918714073;Fritsche et al. (2020);Experiment 3;Orientation
1;1;94;53;27.998159688487;1.93432036495096;2;-88;-25.001840311513;Fritsche et al. (2020);Experiment 3;Orientation
1;1;95;124;129.795876333504;1.05099594279363;2;-71;5.79587633350391;Fritsche et al. (2020);Experiment 3;Orientation
1;1;96;73;67.5807032466895;1.33446825878036;2;51;-5.41929675331046;Fritsche et al. (2020);Experiment 3;Orientation
1;1;97;115;107.967839158873;1.23443622243167;1;-42;-7.03216084112695;Fritsche et al. (2020);Experiment 3;Orientation
1;1;98;85;82.860126787038;1.25108927243082;1;30;-2.13987321296203;Fritsche et al. (2020);Experiment 3;Orientation
1;1;99;39;27.148828253946;1.93430025080534;2;46;-11.851171746054;Fritsche et al. (2020);Experiment 3;Orientation
1;1;100;3;9.28980545073473;1.85107815479432;1;36;6.28980545073473;Fritsche et al. (2020);Experiment 3;Orientation
1;1;101;136;168.818519331443;2.26761907757236;2;47;32.8185193314427;Fritsche et al. (2020);Experiment 3;Orientation
1;2;1;63;61.2107683229472;1.9677003387219;2;73;-1.78923167705285;Fritsche et al. (2020);Experiment 3;Orientation
1;2;2;31;30.1475596585376;1.75116826616795;1;32;-0.852440341462376;Fritsche et al. (2020);Experiment 3;Orientation
1;2;3;104;104.038100171195;1.6010765090914;2;-73;0.0381001711949693;Fritsche et al. (2020);Experiment 3;Orientation
1;2;4;20;17.4651088055326;1.83386300584334;2;84;-2.53489119446742;Fritsche et al. (2020);Experiment 3;Orientation
1;2;5;159;165.795578474851;1.18435858182829;2;41;6.79557847485145;Fritsche et al. (2020);Experiment 3;Orientation
1;2;6;4;179.332517302364;1.73442415394402;2;-25;-4.66748269763551;Fritsche et al. (2020);Experiment 3;Orientation
1;2;7;77;69.1047404564088;2.51767814001914;1;-73;-7.89525954359118;Fritsche et al. (2020);Experiment 3;Orientation
1;2;8;46;56.163976416455;2.05111443339911;1;31;10.163976416455;Fritsche et al. (2020);Experiment 3;Orientation
1;2;9;93;92.7666877496417;1.81778778040007;1;-47;-0.233312250358296;Fritsche et al. (2020);Experiment 3;Orientation
1;2;10;110;127.2119251316;2.95296764109298;1;-17;17.2119251315995;Fritsche et al. (2020);Experiment 3;Orientation
1;2;11;39;15.7864553938744;1.46783857776154;1;71;-23.2135446061256;Fritsche et al. (2020);Experiment 3;Orientation
1;2;12;103;106.848803469036;1.25117814038504;1;-64;3.84880346903594;Fritsche et al. (2020);Experiment 3;Orientation
1;2;13;108;104.335179713206;1.95093794091144;2;-5;-3.66482028679438;Fritsche et al. (2020);Experiment 3;Orientation
1;2;14;126;115.434561428393;1.75103990134539;2;-18;-10.5654385716074;Fritsche et al. (2020);Experiment 3;Orientation
1;2;15;22;8.9477103722208;1.88442009454411;2;-76;-13.0522896277792;Fritsche et al. (2020);Experiment 3;Orientation
1;2;16;16;12.6372303052858;2.23441574257413;1;6;-3.36276969471422;Fritsche et al. (2020);Experiment 3;Orientation
1;2;17;51;56.913300799488;1.61767287377006;2;-35;5.91330079948805;Fritsche et al. (2020);Experiment 3;Orientation
1;2;18;66;65.6627321623916;2.6008947503542;2;-15;-0.337267837608422;Fritsche et al. (2020);Experiment 3;Orientation
1;2;19;56;57.1273732949055;2.21771807574169;1;10;1.12737329490552;Fritsche et al. (2020);Experiment 3;Orientation
1;2;20;94;102.879292901962;1.88438023196341;2;-38;8.87929290196216;Fritsche et al. (2020);Experiment 3;Orientation
1;2;21;162;175.92109219579;2.2510088158474;2;-68;13.92109219579;Fritsche et al. (2020);Experiment 3;Orientation
1;2;22;173;170.366312419178;1.45116577932822;1;-11;-2.63368758082231;Fritsche et al. (2020);Experiment 3;Orientation
1;2;23;101;111.288644112558;1.36771438205324;1;72;10.288644112558;Fritsche et al. (2020);Experiment 3;Orientation
1;2;24;51;21.6689606294988;1.31780314029356;1;50;-29.3310393705012;Fritsche et al. (2020);Experiment 3;Orientation
1;2;25;178;2.18839203111735;2.26763626602451;2;53;4.18839203111736;Fritsche et al. (2020);Experiment 3;Orientation
1;2;26;95;100.517754227673;2.03436300694057;1;83;5.51775422767307;Fritsche et al. (2020);Experiment 3;Orientation
1;2;27;47;176.403769466675;1.88437950054049;2;48;-50.5962305333253;Fritsche et al. (2020);Experiment 3;Orientation
1;2;28;84;76.9456420911175;1.80113253613035;1;-37;-7.05435790888251;Fritsche et al. (2020);Experiment 3;Orientation
1;2;29;93;108.982045946913;1.76776499655853;2;-9;15.9820459469129;Fritsche et al. (2020);Experiment 3;Orientation
1;2;30;134;166.51154734918;1.90104023048616;1;-41;32.5115473491799;Fritsche et al. (2020);Experiment 3;Orientation
1;2;31;67;64.2816378114298;2.20108404275288;1;67;-2.71836218857015;Fritsche et al. (2020);Experiment 3;Orientation
1;2;32;113;145.423372574212;1.40116749817344;2;-46;32.4233725742124;Fritsche et al. (2020);Experiment 3;Orientation
1;2;33;120;114.948935276112;1.43446957534252;1;-7;-5.05106472388832;Fritsche et al. (2020);Experiment 3;Orientation
1;2;34;51;37.6046356089143;2.51769605989466;1;69;-13.3953643910857;Fritsche et al. (2020);Experiment 3;Orientation
1;2;35;7;5.05685087687064;1.31771024951058;2;44;-1.94314912312936;Fritsche et al. (2020);Experiment 3;Orientation
1;2;36;176;162.940707655402;1.81809680682454;2;11;-13.0592923445976;Fritsche et al. (2020);Experiment 3;Orientation
1;2;37;145;173.009759171618;2.01780760197698;1;31;28.0097591716184;Fritsche et al. (2020);Experiment 3;Orientation
1;2;38;151;175.084501165333;1.1844470840706;1;-6;24.0845011653332;Fritsche et al. (2020);Experiment 3;Orientation
1;2;39;71;59.7392762499691;1.58435068245444;2;80;-11.2607237500309;Fritsche et al. (2020);Experiment 3;Orientation
