obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus;expnum
5;54;69;15;0.807166300015524;2;57;73;Blonde et al. (2023);Experiment 2;Orientation;1
5;26;37;11;0.932027800008655;2;28;74;Blonde et al. (2023);Experiment 2;Orientation;1
5;100;112;12;0.931107599986717;2;-74;75;Blonde et al. (2023);Experiment 2;Orientation;1
5;123;120;-3;0.598957700072788;2;-23;76;Blonde et al. (2023);Experiment 2;Orientation;1
5;96;102;6;1.41554650000762;2;27;77;Blonde et al. (2023);Experiment 2;Orientation;1
5;63;80;17;1.23229349998292;2;33;78;Blonde et al. (2023);Experiment 2;Orientation;1
5;48;70;22;0.755065499921329;2;15;79;Blonde et al. (2023);Experiment 2;Orientation;1
5;51;50;-1;0.956612300011329;2;-3;80;Blonde et al. (2023);Experiment 2;Orientation;1
5;154;143;-11;0.707261100062169;2;77;81;Blonde et al. (2023);Experiment 2;Orientation;1
5;147;141;-6;0.699007699964568;2;7;82;Blonde et al. (2023);Experiment 2;Orientation;1
5;138;141;3;1.3821111000143;2;9;83;Blonde et al. (2023);Experiment 2;Orientation;1
5;113;125;12;1.20711600000504;2;25;84;Blonde et al. (2023);Experiment 2;Orientation;1
5;173;176;3;0.723942500073463;2;-60;85;Blonde et al. (2023);Experiment 2;Orientation;1
5;73;68;-5;0.673035099986009;2;-80;86;Blonde et al. (2023);Experiment 2;Orientation;1
5;148;143;-5;0.607316400040872;2;-75;87;Blonde et al. (2023);Experiment 2;Orientation;1
5;62;29;-33;0.573361900052987;2;86;88;Blonde et al. (2023);Experiment 2;Orientation;1
5;175;0;5;0.623839100007899;2;67;89;Blonde et al. (2023);Experiment 2;Orientation;1
5;54;38;-16;0.80717290006578;2;-59;90;Blonde et al. (2023);Experiment 2;Orientation;1
5;57;67;10;1.02991170005407;2;-3;91;Blonde et al. (2023);Experiment 2;Orientation;1
5;39;24;-15;0.87302830000408;2;18;92;Blonde et al. (2023);Experiment 2;Orientation;1
5;40;36;-4;0.656583899981342;2;-1;93;Blonde et al. (2023);Experiment 2;Orientation;1
5;154;160;6;0.898808000027202;2;66;94;Blonde et al. (2023);Experiment 2;Orientation;1
5;10;19;9;0.682240800000727;2;-36;95;Blonde et al. (2023);Experiment 2;Orientation;1
5;83;55;-28;0.890608299989253;2;-73;96;Blonde et al. (2023);Experiment 2;Orientation;1
5;142;133;-9;1.39746140001807;2;-59;97;Blonde et al. (2023);Experiment 2;Orientation;1
5;21;22;1;1.06542760005686;2;-59;98;Blonde et al. (2023);Experiment 2;Orientation;1
5;168;152;-16;0.698641099967062;2;33;99;Blonde et al. (2023);Experiment 2;Orientation;1
5;54;46;-8;1.18093260005116;2;-66;100;Blonde et al. (2023);Experiment 2;Orientation;1
5;94;96;2;1.01563779998105;2;-40;101;Blonde et al. (2023);Experiment 2;Orientation;1
5;71;70;-1;1.17380669992417;2;23;102;Blonde et al. (2023);Experiment 2;Orientation;1
5;160;175;15;0.790365600027144;2;-89;103;Blonde et al. (2023);Experiment 2;Orientation;1
5;53;19;-34;1.23195429996122;2;-73;104;Blonde et al. (2023);Experiment 2;Orientation;1
5;101;112;11;1.28222659998573;2;-48;105;Blonde et al. (2023);Experiment 2;Orientation;1
5;64;58;-6;0.773858899949118;2;37;106;Blonde et al. (2023);Experiment 2;Orientation;1
5;110;123;13;0.815417299978435;2;-46;107;Blonde et al. (2023);Experiment 2;Orientation;1
5;34;35;1;0.956274900003336;2;76;108;Blonde et al. (2023);Experiment 2;Orientation;1
5;134;148;14;1.07239560002927;2;80;109;Blonde et al. (2023);Experiment 2;Orientation;1
5;120;122;2;0.789625000092201;2;14;110;Blonde et al. (2023);Experiment 2;Orientation;1
5;144;145;1;0.864564500050619;2;-24;111;Blonde et al. (2023);Experiment 2;Orientation;1
5;74;59;-15;0.773885900038294;2;70;112;Blonde et al. (2023);Experiment 2;Orientation;1
5;111;117;6;0.890555999940261;2;-37;113;Blonde et al. (2023);Experiment 2;Orientation;1
5;19;17;-2;0.773045800044201;2;-88;114;Blonde et al. (2023);Experiment 2;Orientation;1
5;152;156;4;0.865070599946193;2;47;115;Blonde et al. (2023);Experiment 2;Orientation;1
5;112;56;-56;0.882300800061785;2;40;116;Blonde et al. (2023);Experiment 2;Orientation;1
5;56;68;12;1.24788859998807;2;56;117;Blonde et al. (2023);Experiment 2;Orientation;1
5;71;105;34;1.24901410005987;2;-15;118;Blonde et al. (2023);Experiment 2;Orientation;1
5;85;68;-17;0.832213400048204;2;-14;119;Blonde et al. (2023);Experiment 2;Orientation;1
5;31;29;-2;0.882209799950942;2;54;120;Blonde et al. (2023);Experiment 2;Orientation;1
5;41;79;38;3.70631889998913;2;-10;121;Blonde et al. (2023);Experiment 2;Orientation;1
5;164;155;-9;1.00629090005532;2;57;122;Blonde et al. (2023);Experiment 2;Orientation;1
5;100;107;7;0.59054320002906;2;64;123;Blonde et al. (2023);Experiment 2;Orientation;1
5;3;177;-6;1.00606040004641;2;-83;124;Blonde et al. (2023);Experiment 2;Orientation;1
5;52;47;-5;0.615481200045906;2;-49;125;Blonde et al. (2023);Experiment 2;Orientation;1
5;163;161;-2;0.822751099942252;2;69;126;Blonde et al. (2023);Experiment 2;Orientation;1
5;88;79;-9;0.714983799960464;2;75;127;Blonde et al. (2023);Experiment 2;Orientation;1
5;115;115;0;1.70621199999005;2;-27;128;Blonde et al. (2023);Experiment 2;Orientation;1
5;158;151;-7;0.865384600008838;2;-43;129;Blonde et al. (2023);Experiment 2;Orientation;1
5;179;10;11;0.80715359991882;2;-21;130;Blonde et al. (2023);Experiment 2;Orientation;1
5;115;112;-3;1.08161329990253;2;64;131;Blonde et al. (2023);Experiment 2;Orientation;1
5;96;104;8;1.23942040000111;2;19;132;Blonde et al. (2023);Experiment 2;Orientation;1
5;102;109;7;1.24815210001543;2;-6;133;Blonde et al. (2023);Experiment 2;Orientation;1
5;9;12;3;1.68219109997153;2;-87;134;Blonde et al. (2023);Experiment 2;Orientation;1
5;4;1;-3;0.86548939999193;2;5;135;Blonde et al. (2023);Experiment 2;Orientation;1
5;145;162;17;0.565602599992417;2;39;136;Blonde et al. (2023);Experiment 2;Orientation;1
5;73;178;-75;1.74047880002763;2;72;137;Blonde et al. (2023);Experiment 2;Orientation;1
5;56;55;-1;1.08936690003611;2;17;138;Blonde et al. (2023);Experiment 2;Orientation;1
5;91;85;-6;0.832128699985333;2;-35;139;Blonde et al. (2023);Experiment 2;Orientation;1
5;0;1;1;0.748963499907404;2;-89;140;Blonde et al. (2023);Experiment 2;Orientation;1
5;8;26;18;0.881461999961175;4;56;211;Blonde et al. (2023);Experiment 2;Orientation;1
5;171;168;-3;0.656010400038213;4;17;212;Blonde et al. (2023);Experiment 2;Orientation;1
5;108;107;-1;0.790013900026679;4;63;213;Blonde et al. (2023);Experiment 2;Orientation;1
5;160;163;3;1.0407155000139;4;-52;214;Blonde et al. (2023);Experiment 2;Orientation;1
5;42;83;41;1.05718490004074;4;-62;215;Blonde et al. (2023);Experiment 2;Orientation;1
5;148;162;14;1.35700530000031;4;74;216;Blonde et al. (2023);Experiment 2;Orientation;1
5;123;109;-14;0.656838899943978;4;25;217;Blonde et al. (2023);Experiment 2;Orientation;1
5;122;155;33;0.432177099981345;4;1;218;Blonde et al. (2023);Experiment 2;Orientation;1
5;29;31;2;0.665451199980453;4;-87;219;Blonde et al. (2023);Experiment 2;Orientation;1
5;169;170;1;1.21534749993589;4;40;220;Blonde et al. (2023);Experiment 2;Orientation;1
5;31;27;-4;0.598748399992473;4;-42;221;Blonde et al. (2023);Experiment 2;Orientation;1
5;61;43;-18;0.732167499954812;4;-30;222;Blonde et al. (2023);Experiment 2;Orientation;1
5;61;52;-9;0.948029499966651;4;0;223;Blonde et al. (2023);Experiment 2;Orientation;1
5;77;71;-6;2.08019280002918;4;-16;224;Blonde et al. (2023);Experiment 2;Orientation;1
5;41;48;7;1.43092840001918;4;36;225;Blonde et al. (2023);Experiment 2;Orientation;1
5;46;30;-16;1.08219870005269;4;-5;226;Blonde et al. (2023);Experiment 2;Orientation;1
5;149;138;-11;1.38236250006594;4;77;227;Blonde et al. (2023);Experiment 2;Orientation;1
5;54;53;-1;1.54879879998043;4;-85;228;Blonde et al. (2023);Experiment 2;Orientation;1
5;125;101;-24;1.43218749994412;4;-71;229;Blonde et al. (2023);Experiment 2;Orientation;1
5;32;32;0;1.14773590001278;4;-87;230;Blonde et al. (2023);Experiment 2;Orientation;1
5;179;4;5;0.748722500051372;4;33;231;Blonde et al. (2023);Experiment 2;Orientation;1
5;103;108;5;1.04057670000475;4;76;232;Blonde et al. (2023);Experiment 2;Orientation;1
5;97;115;18;0.705994400079362;4;6;233;Blonde et al. (2023);Experiment 2;Orientation;1
5;131;107;-24;0.615507400012575;4;-34;234;Blonde et al. (2023);Experiment 2;Orientation;1
5;145;144;-1;0.690273600048386;4;-14;235;Blonde et al. (2023);Experiment 2;Orientation;1
5;86;83;-3;0.872821500059217;4;59;236;Blonde et al. (2023);Experiment 2;Orientation;1
5;124;96;-28;1.72360120003577;4;-38;237;Blonde et al. (2023);Experiment 2;Orientation;1
5;18;11;-7;0.698791899951175;4;-74;238;Blonde et al. (2023);Experiment 2;Orientation;1
5;179;3;4;0.865506000001915;4;19;239;Blonde et al. (2023);Experiment 2;Orientation;1
5;86;90;4;0.790429899934679;4;-87;240;Blonde et al. (2023);Experiment 2;Orientation;1
5;3;167;-16;1.31542190001346;4;83;241;Blonde et al. (2023);Experiment 2;Orientation;1
5;62;63;1;0.841654299991205;4;-59;242;Blonde et al. (2023);Experiment 2;Orientation;1
5;95;86;-9;0.665425900020637;4;-33;243;Blonde et al. (2023);Experiment 2;Orientation;1
5;149;158;9;0.923061299952678;4;-54;244;Blonde et al. (2023);Experiment 2;Orientation;1
5;28;21;-7;1.21542100002989;4;-59;245;Blonde et al. (2023);Experiment 2;Orientation;1
5;2;4;2;0.998784399940632;4;26;246;Blonde et al. (2023);Experiment 2;Orientation;1
5;162;153;-9;0.57295790000353;4;20;247;Blonde et al. (2023);Experiment 2;Orientation;1
5;120;131;11;0.598752299905755;4;42;248;Blonde et al. (2023);Experiment 2;Orientation;1
5;8;12;4;1.37389509996865;4;-68;249;Blonde et al. (2023);Experiment 2;Orientation;1
5;26;17;-9;0.682347900001332;4;-18;250;Blonde et al. (2023);Experiment 2;Orientation;1
5;93;90;-3;0.60745200002566;4;-67;251;Blonde et al. (2023);Experiment 2;Orientation;1
5;114;127;13;1.35743259999435;4;-21;252;Blonde et al. (2023);Experiment 2;Orientation;1
5;115;124;9;1.28126020007767;4;-1;253;Blonde et al. (2023);Experiment 2;Orientation;1
5;170;170;0;0.432027800008655;4;-55;254;Blonde et al. (2023);Experiment 2;Orientation;1
5;144;153;9;0.348612500005402;4;26;255;Blonde et al. (2023);Experiment 2;Orientation;1
5;74;59;-15;0.48209029994905;4;70;256;Blonde et al. (2023);Experiment 2;Orientation;1
5;24;14;-10;0.914543200051412;4;50;257;Blonde et al. (2023);Experiment 2;Orientation;1
5;3;0;-3;0.989558400004171;4;21;258;Blonde et al. (2023);Experiment 2;Orientation;1
5;76;78;2;0.848407099954784;4;-73;259;Blonde et al. (2023);Experiment 2;Orientation;1
5;137;145;8;0.839444600045681;4;-61;260;Blonde et al. (2023);Experiment 2;Orientation;1
5;134;138;4;0.905638099997304;4;3;261;Blonde et al. (2023);Experiment 2;Orientation;1
5;39;29;-10;1.26466500002425;4;-85;262;Blonde et al. (2023);Experiment 2;Orientation;1
5;109;116;7;1.18929899996147;4;-70;263;Blonde et al. (2023);Experiment 2;Orientation;1
5;148;149;1;1.01556540001184;4;-39;264;Blonde et al. (2023);Experiment 2;Orientation;1
5;45;60;15;1.08217429998331;4;-77;265;Blonde et al. (2023);Experiment 2;Orientation;1
5;57;55;-2;0.707166499923915;4;-12;266;Blonde et al. (2023);Experiment 2;Orientation;1
5;168;110;-58;1.5065431999974;4;69;267;Blonde et al. (2023);Experiment 2;Orientation;1
5;146;141;-5;0.973881800076924;4;22;268;Blonde et al. (2023);Experiment 2;Orientation;1
5;162;149;-13;0.906055400031619;4;-16;269;Blonde et al. (2023);Experiment 2;Orientation;1
5;127;133;6;0.698760799947195;4;35;270;Blonde et al. (2023);Experiment 2;Orientation;1
5;107;105;-2;0.706659100018442;4;20;271;Blonde et al. (2023);Experiment 2;Orientation;1
5;133;138;5;0.890471699996851;4;-26;272;Blonde et al. (2023);Experiment 2;Orientation;1
5;27;149;-58;0.815626700059511;4;-74;273;Blonde et al. (2023);Experiment 2;Orientation;1
5;98;105;7;0.657225600094534;4;-71;274;Blonde et al. (2023);Experiment 2;Orientation;1
5;13;24;11;1.44753899995703;4;85;275;Blonde et al. (2023);Experiment 2;Orientation;1
5;126;135;9;0.748920000041835;4;67;276;Blonde et al. (2023);Experiment 2;Orientation;1
5;19;43;24;0.38231050001923;4;-73;277;Blonde et al. (2023);Experiment 2;Orientation;1
5;9;10;1;0.965538899996318;4;10;278;Blonde et al. (2023);Experiment 2;Orientation;1
5;43;48;5;0.965664600022137;4;-34;279;Blonde et al. (2023);Experiment 2;Orientation;1
5;107;119;12;0.781204099999741;4;-64;280;Blonde et al. (2023);Experiment 2;Orientation;1
6;112;110;-2;0.723606599960476;1;NaN;1;Blonde et al. (2023);Experiment 2;Orientation;1
6;153;140;-13;1.25699629995506;1;-41;2;Blonde et al. (2023);Experiment 2;Orientation;1
6;139;132;-7;0.732231699978001;1;14;3;Blonde et al. (2023);Experiment 2;Orientation;1
6;73;85;12;0.806185900000855;1;66;4;Blonde et al. (2023);Experiment 2;Orientation;1
6;116;100;-16;1.59788930008654;1;-43;5;Blonde et al. (2023);Experiment 2;Orientation;1
6;106;114;8;1.73057939996943;1;10;6;Blonde et al. (2023);Experiment 2;Orientation;1
6;116;112;-4;2.19801819999702;1;-10;7;Blonde et al. (2023);Experiment 2;Orientation;1
6;32;33;1;0.782210599980317;1;84;8;Blonde et al. (2023);Experiment 2;Orientation;1
6;128;115;-13;1.03141519997735;1;84;9;Blonde et al. (2023);Experiment 2;Orientation;1
6;3;0;-3;1.21503840002697;1;-55;10;Blonde et al. (2023);Experiment 2;Orientation;1
6;71;69;-2;0.914414900005795;1;-68;11;Blonde et al. (2023);Experiment 2;Orientation;1
6;119;117;-2;1.59789789991919;1;-48;12;Blonde et al. (2023);Experiment 2;Orientation;1
6;24;33;9;0.949012900004163;1;-85;13;Blonde et al. (2023);Experiment 2;Orientation;1
6;140;133;-7;1.20607219997328;1;64;14;Blonde et al. (2023);Experiment 2;Orientation;1
6;97;99;2;0.673055900027975;1;43;15;Blonde et al. (2023);Experiment 2;Orientation;1
6;126;126;0;1.17393269995227;1;-29;16;Blonde et al. (2023);Experiment 2;Orientation;1
6;10;26;16;0.82399120007176;1;-64;17;Blonde et al. (2023);Experiment 2;Orientation;1
6;161;178;17;1.37367739994079;1;29;18;Blonde et al. (2023);Experiment 2;Orientation;1
6;51;44;-7;1.98116229998413;1;-70;19;Blonde et al. (2023);Experiment 2;Orientation;1
6;140;134;-6;0.782284400076605;1;-89;20;Blonde et al. (2023);Experiment 2;Orientation;1
6;61;56;-5;1.09063089999836;1;79;21;Blonde et al. (2023);Experiment 2;Orientation;1
6;69;71;2;1.52365300001111;1;-8;22;Blonde et al. (2023);Experiment 2;Orientation;1
6;173;171;-2;1.08962740004063;1;76;23;Blonde et al. (2023);Experiment 2;Orientation;1
6;9;177;-12;1.01570360001642;1;-16;24;Blonde et al. (2023);Experiment 2;Orientation;1
6;123;58;-65;0.848972599953413;1;66;25;Blonde et al. (2023);Experiment 2;Orientation;1
6;105;103;-2;1.5319658999797;1;18;26;Blonde et al. (2023);Experiment 2;Orientation;1
6;160;157;-3;0.755844800034538;1;-55;27;Blonde et al. (2023);Experiment 2;Orientation;1
6;52;62;10;1.3981348000234;1;-72;28;Blonde et al. (2023);Experiment 2;Orientation;1
6;18;17;-1;1.40718650002964;1;34;29;Blonde et al. (2023);Experiment 2;Orientation;1
6;168;169;1;0.881005299976096;1;30;30;Blonde et al. (2023);Experiment 2;Orientation;1
6;89;81;-8;0.939672800013795;1;79;31;Blonde et al. (2023);Experiment 2;Orientation;1
6;86;95;9;0.598833200056106;1;3;32;Blonde et al. (2023);Experiment 2;Orientation;1
6;166;178;12;1.17396079993341;1;-80;33;Blonde et al. (2023);Experiment 2;Orientation;1
6;161;158;-3;1.14818499993999;1;5;34;Blonde et al. (2023);Experiment 2;Orientation;1
6;179;176;-3;1.79891180002596;1;-18;35;Blonde et al. (2023);Experiment 2;Orientation;1
6;137;144;7;0.682269099983387;1;42;36;Blonde et al. (2023);Experiment 2;Orientation;1
6;179;7;8;1.27402310003527;1;-42;37;Blonde et al. (2023);Experiment 2;Orientation;1
6;51;52;1;0.70626720006112;1;-52;38;Blonde et al. (2023);Experiment 2;Orientation;1
6;155;147;-8;1.16543239995372;1;76;39;Blonde et al. (2023);Experiment 2;Orientation;1
6;39;33;-6;1.89864469994791;1;-64;40;Blonde et al. (2023);Experiment 2;Orientation;1
6;119;118;-1;1.53197520005051;1;-80;41;Blonde et al. (2023);Experiment 2;Orientation;1
6;140;127;-13;1.52291159995366;1;-21;42;Blonde et al. (2023);Experiment 2;Orientation;1
6;47;45;-2;3.31432909995783;1;-87;43;Blonde et al. (2023);Experiment 2;Orientation;1
6;41;44;3;0.765524200047366;1;6;44;Blonde et al. (2023);Experiment 2;Orientation;1
6;129;143;14;1.28210710000712;1;-88;45;Blonde et al. (2023);Experiment 2;Orientation;1
6;156;141;-15;3.0153610999696;1;-27;46;Blonde et al. (2023);Experiment 2;Orientation;1
6;145;153;8;1.18220720009413;1;11;47;Blonde et al. (2023);Experiment 2;Orientation;1
6;127;126;-1;1.38192569999956;1;18;48;Blonde et al. (2023);Experiment 2;Orientation;1
6;110;114;4;0.773808499914594;1;17;49;Blonde et al. (2023);Experiment 2;Orientation;1
6;158;153;-5;0.873961500008591;1;-48;50;Blonde et al. (2023);Experiment 2;Orientation;1
6;101;108;7;1.14883830002509;1;57;51;Blonde et al. (2023);Experiment 2;Orientation;1
6;134;9;55;1.6725940000033;1;-33;52;Blonde et al. (2023);Experiment 2;Orientation;1
6;163;165;2;1.14034879999235;1;-29;53;Blonde et al. (2023);Experiment 2;Orientation;1
6;11;10;-1;2.90622140001506;1;-28;54;Blonde et al. (2023);Experiment 2;Orientation;1
6;147;149;2;1.09841320000123;1;44;55;Blonde et al. (2023);Experiment 2;Orientation;1
6;68;60;-8;0.864093499956653;1;79;56;Blonde et al. (2023);Experiment 2;Orientation;1
6;32;37;5;1.24762129993178;1;36;57;Blonde et al. (2023);Experiment 2;Orientation;1
6;12;26;14;0.807221100083552;1;20;58;Blonde et al. (2023);Experiment 2;Orientation;1
6;22;31;9;0.640597700024955;1;-10;59;Blonde et al. (2023);Experiment 2;Orientation;1
6;51;47;-4;0.531737099983729;1;-29;60;Blonde et al. (2023);Experiment 2;Orientation;1
6;151;160;9;0.897331999964081;1;80;61;Blonde et al. (2023);Experiment 2;Orientation;1
6;159;152;-7;1.53910459997132;1;-8;62;Blonde et al. (2023);Experiment 2;Orientation;1
6;61;57;-4;0.739380800048821;1;-82;63;Blonde et al. (2023);Experiment 2;Orientation;1
6;20;44;24;0.848999400041066;1;41;64;Blonde et al. (2023);Experiment 2;Orientation;1
6;26;22;-4;1.43940229993314;1;-6;65;Blonde et al. (2023);Experiment 2;Orientation;1
6;67;73;6;1.2736251000315;1;-41;66;Blonde et al. (2023);Experiment 2;Orientation;1
6;61;67;6;1.22361849993467;1;6;67;Blonde et al. (2023);Experiment 2;Orientation;1
6;159;84;-75;1.03240999998525;1;82;68;Blonde et al. (2023);Experiment 2;Orientation;1
6;100;98;-2;0.873781000031158;1;59;69;Blonde et al. (2023);Experiment 2;Orientation;1
6;131;125;-6;0.623822499997914;1;-31;70;Blonde et al. (2023);Experiment 2;Orientation;1
6;112;115;3;1.21545110002626;3;-11;141;Blonde et al. (2023);Experiment 2;Orientation;1
6;66;69;3;1.12291929998901;3;46;142;Blonde et al. (2023);Experiment 2;Orientation;1
6;115;116;1;1.9477796999272;3;-49;143;Blonde et al. (2023);Experiment 2;Orientation;1
6;37;40;3;1.12397189997137;3;78;144;Blonde et al. (2023);Experiment 2;Orientation;1
6;104;147;43;0.840229999972507;3;-67;145;Blonde et al. (2023);Experiment 2;Orientation;1
6;142;151;9;2.94762629992329;3;-38;146;Blonde et al. (2023);Experiment 2;Orientation;1
6;121;143;22;2.83188630000222;3;21;147;Blonde et al. (2023);Experiment 2;Orientation;1
6;30;44;14;0.757211399963126;3;-89;148;Blonde et al. (2023);Experiment 2;Orientation;1
6;151;146;-5;1.08167280000634;3;59;149;Blonde et al. (2023);Experiment 2;Orientation;1
6;23;20;-3;1.9903789999662;3;-52;150;Blonde et al. (2023);Experiment 2;Orientation;1
6;129;113;-16;1.32390690001193;3;74;151;Blonde et al. (2023);Experiment 2;Orientation;1
6;15;19;4;1.27261920005549;3;-66;152;Blonde et al. (2023);Experiment 2;Orientation;1
6;73;78;5;1.03956399997696;3;-58;153;Blonde et al. (2023);Experiment 2;Orientation;1
6;114;124;10;1.6070827000076;3;-41;154;Blonde et al. (2023);Experiment 2;Orientation;1
6;154;118;-36;0.715683600050397;3;-40;155;Blonde et al. (2023);Experiment 2;Orientation;1
6;62;87;25;10.7811269999947;3;-88;156;Blonde et al. (2023);Experiment 2;Orientation;1
6;5;4;-1;0.722830399987288;3;57;157;Blonde et al. (2023);Experiment 2;Orientation;1
6;3;6;3;1.08087730000261;3;2;158;Blonde et al. (2023);Experiment 2;Orientation;1
6;51;41;-10;0.724151600035839;3;-48;159;Blonde et al. (2023);Experiment 2;Orientation;1
6;97;109;12;2.32267630007118;3;-46;160;Blonde et al. (2023);Experiment 2;Orientation;1
6;43;94;51;2.84740279999096;3;54;161;Blonde et al. (2023);Experiment 2;Orientation;1
6;166;159;-7;1.16455859993584;3;57;162;Blonde et al. (2023);Experiment 2;Orientation;1
6;149;157;8;0.540533800027333;3;17;163;Blonde et al. (2023);Experiment 2;Orientation;1
6;44;47;3;1.36491769994609;3;-75;164;Blonde et al. (2023);Experiment 2;Orientation;1
6;79;89;10;0.807255899999291;3;-35;165;Blonde et al. (2023);Experiment 2;Orientation;1
6;90;82;-8;1.30591660004575;3;-11;166;Blonde et al. (2023);Experiment 2;Orientation;1
6;68;82;14;1.36552230000962;3;22;167;Blonde et al. (2023);Experiment 2;Orientation;1
6;144;148;4;0.998826300026849;3;-76;168;Blonde et al. (2023);Experiment 2;Orientation;1
6;87;85;-2;0.757350599975325;3;57;169;Blonde et al. (2023);Experiment 2;Orientation;1
6;7;5;-2;1.12391739990562;3;80;170;Blonde et al. (2023);Experiment 2;Orientation;1
6;121;128;7;1.56545190000907;3;66;171;Blonde et al. (2023);Experiment 2;Orientation;1
6;51;32;-19;2.79884169995785;3;70;172;Blonde et al. (2023);Experiment 2;Orientation;1
6;65;62;-3;2.06423000001814;3;-14;173;Blonde et al. (2023);Experiment 2;Orientation;1
6;82;77;-5;2.1237717999611;3;-17;174;Blonde et al. (2023);Experiment 2;Orientation;1
6;149;151;2;2.26430839998648;3;-67;175;Blonde et al. (2023);Experiment 2;Orientation;1
6;143;148;5;1.31419929990079;3;6;176;Blonde et al. (2023);Experiment 2;Orientation;1
6;55;61;6;2.41459170007147;3;88;177;Blonde et al. (2023);Experiment 2;Orientation;1
6;70;61;-9;1.4072756000096;3;-15;178;Blonde et al. (2023);Experiment 2;Orientation;1
6;67;73;6;0.974016799940728;3;3;179;Blonde et al. (2023);Experiment 2;Orientation;1
6;139;136;-3;0.623372799949721;3;-72;180;Blonde et al. (2023);Experiment 2;Orientation;1
6;169;160;-9;0.923974800040014;3;-30;181;Blonde et al. (2023);Experiment 2;Orientation;1
6;77;70;-7;1.16470099997241;3;-88;182;Blonde et al. (2023);Experiment 2;Orientation;1
6;94;95;1;0.682486100005917;3;-17;183;Blonde et al. (2023);Experiment 2;Orientation;1
6;39;56;17;0.956421100068837;3;55;184;Blonde et al. (2023);Experiment 2;Orientation;1
6;152;139;-13;0.823531999951228;3;67;185;Blonde et al. (2023);Experiment 2;Orientation;1
6;145;138;-7;1.30719980003778;3;7;186;Blonde et al. (2023);Experiment 2;Orientation;1
6;146;133;-13;1.71557029988617;3;-1;187;Blonde et al. (2023);Experiment 2;Orientation;1
6;139;131;-8;2.2737441000063;3;7;188;Blonde et al. (2023);Experiment 2;Orientation;1
6;146;146;0;0.832497700001113;3;-7;189;Blonde et al. (2023);Experiment 2;Orientation;1
6;120;118;-2;0.964677499956451;3;26;190;Blonde et al. (2023);Experiment 2;Orientation;1
6;113;112;-1;2.07287819997873;3;7;191;Blonde et al. (2023);Experiment 2;Orientation;1
6;154;151;-3;2.47277429990936;3;-41;192;Blonde et al. (2023);Experiment 2;Orientation;1
6;62;71;9;1.65714680007659;3;-88;193;Blonde et al. (2023);Experiment 2;Orientation;1
6;67;73;6;1.68159609998111;3;-5;194;Blonde et al. (2023);Experiment 2;Orientation;1
6;7;3;-4;1.31529400008731;3;60;195;Blonde et al. (2023);Experiment 2;Orientation;1
6;75;78;3;2.4480778001016;3;-68;196;Blonde et al. (2023);Experiment 2;Orientation;1
6;67;65;-2;1.09048470004927;3;8;197;Blonde et al. (2023);Experiment 2;Orientation;1
6;85;114;29;1.71455969999079;3;-18;198;Blonde et al. (2023);Experiment 2;Orientation;1
6;73;63;-10;1.90591960004531;3;12;199;Blonde et al. (2023);Experiment 2;Orientation;1
6;9;177;-12;1.91540429997258;3;64;200;Blonde et al. (2023);Experiment 2;Orientation;1
6;160;171;11;1.13110090000555;3;29;201;Blonde et al. (2023);Experiment 2;Orientation;1
6;118;120;2;0.765557799953967;3;42;202;Blonde et al. (2023);Experiment 2;Orientation;1
6;43;32;-11;0.789512700052001;3;75;203;Blonde et al. (2023);Experiment 2;Orientation;1
6;109;106;-3;0.740545499953441;3;-66;204;Blonde et al. (2023);Experiment 2;Orientation;1
6;34;26;-8;1.38207060005516;3;75;205;Blonde et al. (2023);Experiment 2;Orientation;1
6;145;134;-11;0.598888900014572;3;69;206;Blonde et al. (2023);Experiment 2;Orientation;1
6;174;161;-13;0.505796600016765;3;-29;207;Blonde et al. (2023);Experiment 2;Orientation;1
6;178;163;-15;0.640649200067855;3;-4;208;Blonde et al. (2023);Experiment 2;Orientation;1
6;94;107;13;0.797276700031944;3;84;209;Blonde et al. (2023);Experiment 2;Orientation;1
6;64;82;18;0.573731599957682;3;30;210;Blonde et al. (2023);Experiment 2;Orientation;1
7;118;121;3;1.36426450009458;2;58;71;Blonde et al. (2023);Experiment 2;Orientation;1
7;7;16;9;0.749038600130007;2;-69;72;Blonde et al. (2023);Experiment 2;Orientation;1
7;176;179;3;1.80755160003901;2;11;73;Blonde et al. (2023);Experiment 2;Orientation;1
7;47;48;1;1.82380020013079;2;-51;74;Blonde et al. (2023);Experiment 2;Orientation;1
7;27;17;-10;1.16555009991862;2;20;75;Blonde et al. (2023);Experiment 2;Orientation;1
7;3;7;4;1.79885509982705;2;24;76;Blonde et al. (2023);Experiment 2;Orientation;1
7;83;64;-19;1.81552230007946;2;-80;77;Blonde et al. (2023);Experiment 2;Orientation;1
7;150;164;14;1.61468650004826;2;-67;78;Blonde et al. (2023);Experiment 2;Orientation;1
7;38;151;-67;2.11554469983093;2;-68;79;Blonde et al. (2023);Experiment 2;Orientation;1
7;76;68;-8;1.04050320014358;2;-38;80;Blonde et al. (2023);Experiment 2;Orientation;1
7;158;148;-10;1.37308889999986;2;-82;81;Blonde et al. (2023);Experiment 2;Orientation;1
7;55;38;-17;1.96492890012451;2;-77;82;Blonde et al. (2023);Experiment 2;Orientation;1
